Name,Link,RecipeType,TotalTimeMin,IsFreezable,Rating,ImageLink
Vandmelonsalat med salatost,https://www.arla.dk/opskrifter/vandmelonsalat-med-salatost/,Tilbehoer,0,False,68,https://images.arla.com/recordid/79000A41-E31F-4BF1-8347C3970EEC307C/vandmelonsalat-med-salatost.jpg
Rødspætter bagt i ovn,https://www.arla.dk/opskrifter/rodspatter-bagt-i-ovn/,Hovedret,30,False,66,https://images.arla.com/recordid/44f4ac069dca4ab498ebabad0090d45f/rodspatter-bagt-i-ovn.jpg
Brioche pølsebrød,https://www.arla.dk/opskrifter/brioche-polsebrod/,Unknown,60,True,100,https://images.arla.com/recordid/461da3837bd4479ea02aab0900aa8594/brioche-polsebrod.jpg
Rustik spidskålssalat med kikærter,https://www.arla.dk/opskrifter/rustik-spidskalssalat-med-kikarter/,Hovedret,30,False,92,https://images.arla.com/recordid/E8D8174D-1FED-4EC3-858253EEF805029E/rustik-spidskalssalat-med-kikarter.jpg
Kold tomatsuppe med ostebrød,https://www.arla.dk/opskrifter/kold-tomatsuppe-med-ostebrod/,Frokost,60,True,84,https://cdn-rdb.arla.com/Files/arla-dk/2476616344/65bcd82a-9ae8-4a6f-89ce-d2265e831b05.jpg
Vandbakkelseskrans,https://www.arla.dk/opskrifter/vandbakkelseskrans/,Unknown,60,False,74,https://images.arla.com/recordid/daa240af136f4ec08e9eab6b00a3e444/vandbakkelseskrans.jpg
Citrondressing,https://www.arla.dk/opskrifter/citrondressing/,Tilbehoer,10,False,92,https://cdn-rdb.arla.com/Files/arla-dk/3542171379/7705adb8-777d-42b8-a493-77f24917af5c.jpg
Bønnebøf,https://www.arla.dk/opskrifter/bonnebof/,Unknown,45,False,64,https://images.arla.com/recordid/7224C6FB-0E98-4330-9334C09B8B570B06/bonnebof.jpg
Hjemmelavet vaniljeis med kondenseret mælk,https://www.arla.dk/opskrifter/hjemmelavet-is-med-kondenseret-malk/,Dessert,15,False,92,https://images.arla.com/recordid/8400B8BD-91B0-45B3-956712BCE100420A/hjemmelavet-is-med-kondenseret-malk.jpg
Scrambled æg med hytteost,https://www.arla.dk/opskrifter/scrambled-ag-med-hytteost/,Morgenmad,10,False,74,https://images.arla.com/recordid/6faf42f473eb447695e5a73200d278a2/scrambled-ag-med-hytteost.jpg
Laks i airfryer,https://www.arla.dk/opskrifter/laks-i-airfryer/,Unknown,15,False,100,https://images.arla.com/recordid/BFB48B29-3913-40EC-B1D1BA61E21DCD56/laks-i-airfryer.jpg
Jordbærcheesecake,https://www.arla.dk/opskrifter/jordbarcheesecake/,Dessert,60,False,76,https://images.arla.com/recordid/9805ed65b09e4fc1bd72aafd00800c15/jordbarcheesecake.jpg
Bagte auberginer og kartofler,https://www.arla.dk/opskrifter/bagte-auberginer-og-kartofler/,Hovedret,60,False,74,https://images.arla.com/recordid/89ee933b44344bb18fbbaa3300b6cbfb/bagte-auberginer-og-kartofler.jpg
Mandelbund med æbleis,https://www.arla.dk/opskrifter/mandelbund-med-ableis/,Dessert,60,False,80,https://images.arla.com/recordid/74B4B834-9424-4FF0-A5678A6F82738BF3/mandelbund-med-ableis.jpg
Urtedressing med friske krydderurter,https://www.arla.dk/opskrifter/urtedressing-med-friske-krydderurter/,Tilbehoer,25,False,72,https://images.arla.com/recordid/91f963d8931d43969a6ca6ea001dd2ad/urtedressing-med-friske-krydderurter.jpg
Champignontærte,https://www.arla.dk/opskrifter/champignontarte/,Hovedret,60,False,76,https://cdn-rdb.arla.com/Files/arla-dk/2626258612/6f74b197-f2ca-4c99-9610-4af69ceb1541.jpg
Pandebrød,https://www.arla.dk/opskrifter/pandebrod/,Tilbehoer,60,True,62,https://cdn-rdb.arla.com/Files/arla-dk/2152523660/99aae40a-78f1-456e-91b0-3d2dfb5cd8d4.jpg
Grillet flanksteak med marinerede kartofler,https://www.arla.dk/opskrifter/grillet-flanksteak-med-marinerede-kartofler/,Hovedret,30,False,96,https://images.arla.com/recordid/7c0155ffca1547a9901babc900bced8a/grillet-flanksteak-med-marinerede-kartofler.jpg
Nem tomatsovs,https://www.arla.dk/opskrifter/nem-tomatsovs/,Tilbehoer,15,True,86,https://images.arla.com/recordid/45a24cb6450c4d1ea48fa74c0103b270/nem-tomatsovs.jpg
Baked oats med blåbær,https://www.arla.dk/opskrifter/baked-oats-med-blabar/,Mellemmaaltid,30,False,86,https://cdn-rdb.arla.com/Files/arla-dk/3717918874/b3517a13-3d7b-4e0a-b5c4-2a150eed8529.jpg
Sød kartoffel med spejlæg og hytteost,https://www.arla.dk/opskrifter/sod-kartoffel-med-spejlag-og-hytteost/,Morgenmad,20,False,100,https://images.arla.com/recordid/FDBD6ED2-1B91-4BAC-9F1CC31C0F930C2A/sod-kartoffel-med-spejlag-og-hytteost.jpg
Lasagne med auberginer,https://www.arla.dk/opskrifter/lasagne-med-auberginer/,Hovedret,60,True,76,https://cdn-rdb.arla.com/Files/arla-dk/566790356/2cddf0e3-68b7-4a13-88b1-01fba2c749e5.jpg
Farsret med kartofler,https://www.arla.dk/opskrifter/farsret-med-kartofler/,Hovedret,60,True,66,https://images.arla.com/recordid/33B41BFB-79CB-4D5B-8A283FE1D74ACC6D/farsret-med-kartofler.jpg
Frisk blomkålssalat med lime og blåbær,https://www.arla.dk/opskrifter/frisk-blomkalssalat-med-lime-og-blabar/,Tilbehoer,30,False,72,https://cdn-rdb.arla.com/Files/arla-dk/1003445486/08cf78bb-7345-4298-81bd-72918eb2eaa5.jpg
Pasta med flødeost a la carbonara,https://www.arla.dk/opskrifter/pasta-med-flodeost-a-la-carbonara/,Hovedret,20,False,84,https://images.arla.com/recordid/6fc112a0ae3c4125ba17a6e60046d70e/pasta-med-flodeost-a-la-carbonara.jpg
Fjordrejer med dildmayo,https://www.arla.dk/opskrifter/fjordrejer-med-dildmayo/,Forret,60,False,74,https://images.arla.com/recordid/93DC2BB3-78BA-40D7-8265387D80BC287A/fjordrejer-med-dildmayo.jpg
Stegt kyllingelever i pande,https://www.arla.dk/opskrifter/stegt-kyllingelever-i-pande/,Hovedret,30,False,72,https://images.arla.com/recordid/7D179757-CD4A-4B0A-A5745CD2717259D5/stegt-kyllingelever-i-pande.jpg
Saftige rugbrødsboller med chokolade,https://www.arla.dk/opskrifter/saftige-rugbrodsboller-med-chokolade/,Unknown,0,True,62,https://cdn-rdb.arla.com/Files/arla-dk/236482943/d15bc76f-a09c-421a-a762-b0bea373b1a6.jpg
Rødvinssauce,https://www.arla.dk/opskrifter/rodvinssauce/,Tilbehoer,30,False,62,https://images.arla.com/recordid/BA3A8B27-798F-4FC0-863AFFAFB36BCFF6/rodvinssauce.jpg
Risengrød i ovn,https://www.arla.dk/opskrifter/risengrod-i-ovn/,Unknown,60,False,68,https://images.arla.com/recordid/B3E99745-787D-4F09-93151BD813450445/risengrod-i-ovn.jpg
One pot pasta med chorizo,https://www.arla.dk/opskrifter/one-pot-pasta-med-chorizo/,Hovedret,30,False,74,https://images.arla.com/recordid/c69c7ef936574bceac61aa490076fed8/one-pot-pasta-med-chorizo.jpg
Rejecocktail,https://www.arla.dk/opskrifter/rejecocktail/,Forret,45,False,74,https://cdn-rdb.arla.com/Files/arla-dk/3395694424/7cbbe29c-319b-4f30-b4de-3ee3b19ef1be.jpg
Brunchglas med græsk yoghurt og frugt,https://www.arla.dk/opskrifter/brunchglas-med-grask-yoghurt-og-frugt/,Mellemmaaltid,60,False,70,https://images.arla.com/recordid/355DF4C3-D3C2-4292-A773A8EBE24864BA/brunchglas-med-grask-yoghurt-og-frugt.jpg
Sød majskage,https://www.arla.dk/opskrifter/sod-majskage/,Unknown,60,False,64,https://cdn-rdb.arla.com/Files/arla-dk/2210409230/7796039c-c6a8-4a9e-bb0a-c2d1de4facca.jpg
Fyldte rødspættefileter med spraglet salat,https://www.arla.dk/opskrifter/fyldte-rodspattefileter-med-spraglet-salat/,Hovedret,30,False,70,https://cdn-rdb.arla.com/Files/arla-dk/926432388/e8a6bccc-d6e6-4011-ac3a-5047c494b259.jpg
Koldskålssmoothie,https://www.arla.dk/opskrifter/koldskalssmoothie/,Mellemmaaltid,20,False,100,https://images.arla.com/recordid/A554E578-41C8-4E22-BAC438BA407D15C1/koldskalssmoothie.jpg
Bagt cheesecake med hindbærtopping,https://www.arla.dk/opskrifter/bagt-cheesecake-med-hindbartopping/,Dessert,60,False,72,https://images.arla.com/recordid/41ddff8de08e4ca2bbc2aafd008026b7/bagt-cheesecake-med-hindbartopping.jpg
Småkager med chokolade og havregryn,https://www.arla.dk/opskrifter/smakager-med-chokolade-og-havregryn/,Unknown,30,True,72,https://images.arla.com/recordid/28B2AEA7-0E9D-4E19-93CBDC5B583B95B8/smakager-med-chokolade-og-havregryn.jpg
Chicken tikka masala med skyr og blomkålsris,https://www.arla.dk/opskrifter/chicken-tikka-masala-med-skyr-og-blomkalsris/,Hovedret,60,False,78,https://images.arla.com/recordid/1aa8a1f1c9024e6e8892abd700d0eaaf/chicken-tikka-masala-med-skyr-og-blomkalsris.jpg
Stenalderbrød med hytteost,https://www.arla.dk/opskrifter/stenalderbrod-med-hytteost/,Mellemmaaltid,60,True,78,https://cdn-rdb.arla.com/Files/arla-dk/67603858/c965d2c9-cbee-4939-9c41-dc2cd55e359d.jpg
Grundlovsdagskage,https://www.arla.dk/opskrifter/grundlovsdagskage/,Dessert,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/2096298762/9f0b0ae3-3f10-425e-8e5b-f0fc9a809f58.jpg
Jordskokkesuppe,https://www.arla.dk/opskrifter/jordskokkesuppe/,Forret,45,False,82,https://cdn-rdb.arla.com/Files/arla-dk/3351332121/9fd0bb4c-9d59-41a3-8f8f-fd0f8c7057ed.jpg
Trifli med sveskekompot,https://www.arla.dk/opskrifter/trifli-med-sveskekompot/,Dessert,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/2738514072/23a6dd49-2a56-417a-b964-131c5bded651.jpg
Risotto med asparges og mozzarella,https://www.arla.dk/opskrifter/risotto-med-asparges-og-mozzarella/,Hovedret,45,False,82,https://images.arla.com/recordid/de2255d2fcd54fedbcc3abad0090d188/risotto-med-asparges-og-mozzarella.jpg
Kærnemælkshorn,https://www.arla.dk/opskrifter/karnemalkshorn/,Unknown,60,True,98,https://images.arla.com/recordid/13AA3102-CC1B-4CCB-BA83EEE3ED627E2A/karnemalkshorn.jpg
Svampebøffer,https://www.arla.dk/opskrifter/svampeboffer/,Unknown,40,False,88,https://images.arla.com/recordid/8D749281-A0C7-48BD-96AECD8864386F04/svampeboffer.jpg
Rødkålssalat,https://www.arla.dk/opskrifter/rodkalssalat/,Tilbehoer,30,False,84,https://cdn-rdb.arla.com/Files/arla-dk/1105573025/7a22bc99-eebc-452a-bb59-bfe7866ed3ff.jpg
Nøddekage,https://www.arla.dk/opskrifter/noddekage/,Dessert,45,False,72,https://cdn-rdb.arla.com/Files/arla-dk/1967085058/7670c3f4-0672-4d95-a318-a225557c3615.jpg
Ragu - den hurtige,https://www.arla.dk/opskrifter/ragu---den-hurtige/,Hovedret,35,False,60,https://cdn-rdb.arla.com/Files/arla-dk/4202445319/3d38468f-96f2-43ae-a05e-87895d140182.jpg
Grydestegt nakkesteg,https://www.arla.dk/opskrifter/grydestegt-nakkesteg/,Hovedret,60,False,100,https://images.arla.com/recordid/587F4041-A101-4C62-99FB3445E1750872/grydestegt-nakkesteg.jpg
Kyllingesandwich med cæsarmayo syltede rødløg og sprøde ostechips,https://www.arla.dk/opskrifter/kyllingesandwich-med-casarmayo-syltede-rodlog-og-sprode-ostechips/,Frokost,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/3041721311/85a6a805-8a9c-41a0-9327-30c840c8f4f8.jpg
Pasta med kylling,https://www.arla.dk/opskrifter/pasta-med-kylling/,Hovedret,20,False,86,https://cdn-rdb.arla.com/Files/arla-dk/539700751/f8013f61-00e6-4d21-8e7f-eb963b6eba63.jpg
Pasta e fagioli,https://www.arla.dk/opskrifter/pasta-e-fagioli/,Hovedret,35,False,80,https://images.arla.com/recordid/2CC2C2E3-3F3F-4C9D-83F443D0CA0B2519/pasta-e-fagioli.jpg
Kylling i jordnøddesauce,https://www.arla.dk/opskrifter/kylling-i-jordnoddesauce/,Hovedret,30,False,76,https://images.arla.com/recordid/787644C6-A096-44AF-A1A45CBBC74DAD6A/kylling-i-jordnoddesauce.jpg
Grovboller med skyr og chiafrø,https://www.arla.dk/opskrifter/grovboller-med-skyr-og-chiafro/,Unknown,60,True,76,https://cdn-rdb.arla.com/Files/arla-dk/847328035/601fe3ed-81a0-4e69-9fdf-8000dbbcf78d.jpg
Bananlagkage,https://www.arla.dk/opskrifter/bananlagkage/,Unknown,60,False,74,https://images.arla.com/recordid/8C84E754-683A-4837-9739729440E9574C/bananlagkage.jpg
Lammefrikadeller - koftesi,https://www.arla.dk/opskrifter/koftesi---sma-lammefrikadeller/,Hovedret,45,True,94,https://images.arla.com/recordid/A57A80AF-49D7-40DD-BF79A6B089B28B22/koftesi---sma-lammefrikadeller.jpg
Wraps med tun,https://www.arla.dk/opskrifter/wraps-med-tun/,Frokost,15,False,76,https://cdn-rdb.arla.com/Files/arla-dk/478233693/0388d6c8-316b-40f4-89b6-842081166b89.jpg
Karamelpopcorn,https://www.arla.dk/opskrifter/karamelpopcorn/,Tilbehoer,20,False,80,https://images.arla.com/recordid/69995AC2-6005-476B-A159EBD2A2B83B62/karamelpopcorn.jpg
Frapé - Græsk kaffe,https://www.arla.dk/opskrifter/frape---grask-kaffe/,Unknown,15,False,74,https://cdn-rdb.arla.com/Files/arla-dk/3540377354/9ae22cb2-0994-485c-bdd0-11d9f0e65edf.jpg
Løgsuppe med ostebrød,https://www.arla.dk/opskrifter/logsuppe-med-ostebrod/,Forret,45,False,72,https://images.arla.com/recordid/B535085E-5DB5-4B6E-A821DB1767C32DEF/logsuppe-med-ostebrod.jpg
Lette flødekartofler,https://www.arla.dk/opskrifter/lette-flodekartofler/,Tilbehoer,60,False,72,https://images.arla.com/recordid/ac96ec58e2314ade8485a6e500ab1ac5/lette-flodekartofler.jpg
Frisk spinatsalat med mynte og salatost,https://www.arla.dk/opskrifter/frisk-spinatsalat-med-mynte-og-salatost/,Hovedret,30,False,66,https://cdn-rdb.arla.com/Files/arla-dk/2267040048/6bdf994f-55f0-4f8a-b4dc-79a7b967b405.jpg
Bagt oatmeal,https://www.arla.dk/opskrifter/bagt-oatmeal/,Morgenmad,30,False,94,https://images.arla.com/recordid/23402DB9-7CAA-43D7-9AC8E8567AB9CDDF/bagt-oatmeal.jpg
Stegt okselårtunge og spidskål med dildfrø,https://www.arla.dk/opskrifter/stegt-okselartunge-og-spidskal-med-dildfro-/,Hovedret,60,False,62,https://cdn-rdb.arla.com/Files/arla-dk/101745199/25fb4e5b-3de9-4de0-b131-90d73adc1c26.jpg
Passionsfrugtmousse,https://www.arla.dk/opskrifter/passionsfrugtmousse/,Dessert,60,True,78,https://images.arla.com/recordid/25B0F19D-9026-4E17-AF0F75915724087F/passionsfrugtmousse.jpg
Pizza med kylling og pesto,https://www.arla.dk/opskrifter/pizza-med-kylling-og-pesto/,Hovedret,60,False,88,https://cdn-rdb.arla.com/Files/arla-dk/703405690/e3c7a8a6-36c1-41bf-94dc-8b9e2dabbe41.jpg
Kikærte fritters,https://www.arla.dk/opskrifter/kikarte-fritters/,Unknown,45,False,94,https://images.arla.com/recordid/3CEAB69A-246F-43FC-BAEDD656715AB493/kikarte-fritters.jpg
Lakridsis,https://www.arla.dk/opskrifter/lakridsis/,Dessert,60,True,70,https://images.arla.com/recordid/262A33B0-BBD4-44D3-92D828888AD69406/lakridsis.jpg
Hjemmelavet smør,https://www.arla.dk/opskrifter/hjemmelavet-smor/,Unknown,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/1870171466/ca71ea3a-6599-47da-9ad0-116ad96594af.jpg
Quinoasalat med granatæblekerner,https://www.arla.dk/opskrifter/quinoasalat-med-granatablekerner/,Tilbehoer,45,False,68,https://images.arla.com/recordid/eb3920ea035d48f2ba12a6ea00489d61/quinoasalat-med-granatablekerner.jpg
Marcipanhorn med rabarber,https://www.arla.dk/opskrifter/marcipanhorn-med-rabarber/,Unknown,60,True,100,https://images.arla.com/recordid/48837C35-0CF3-4151-92FDDB99494DC1EE/marcipanhorn-med-rabarber.jpg
Trøfler,https://www.arla.dk/opskrifter/trofler/,Unknown,30,False,78,https://cdn-rdb.arla.com/Files/arla-dk/2733408845/a4d6c6ff-9775-41b5-9d4a-d1e6c327b1ec.jpg
Nøddekurve,https://www.arla.dk/opskrifter/noddekurve/,Dessert,60,False,66,https://images.arla.com/recordid/514140a867924c83a8beab6b00a3ef4a/noddekurve.jpg
Krydderkage,https://www.arla.dk/opskrifter/krydderkage/,Unknown,60,False,84,https://images.arla.com/recordid/E27CAED3-D97E-4D2B-BE3896F7D6F55C23/krydderkage.jpg
Broccolisuppe,https://www.arla.dk/opskrifter/broccolisuppe/,Forret,30,False,76,https://images.arla.com/recordid/9906bc2b167843b785e8ab6b00a3fa73/broccolisuppe.jpg
Jordbærsalat med chili koriander og linser,https://www.arla.dk/opskrifter/jordbarsalat-med-chili-koriander-og-linser/,Tilbehoer,40,False,96,https://cdn-rdb.arla.com/Files/arla-dk/2176924617/eb10abd5-06b7-4d8f-b657-b7756e62bc80.jpg
Råmarinerede jordbær,https://www.arla.dk/opskrifter/ramarinerede-jordbar/,Tilbehoer,10,False,90,https://cdn-rdb.arla.com/Files/arla-dk/207506999/03fac4c5-fa2d-4b73-887c-f5ec3918be28.jpg
Karolines søndagsgryde,https://www.arla.dk/opskrifter/karolines-sondagsgryde/,Hovedret,60,True,72,https://cdn-rdb.arla.com/Files/arla-dk/1353504910/84bffd74-f7cb-450a-9a2e-a92c8fff99c0.jpg
Stegte skrubber med persillesauce,https://www.arla.dk/opskrifter/stegte-skrubber-med-persillesauce/,Hovedret,45,False,94,https://cdn-rdb.arla.com/Files/arla-dk/1242041612/18977467-0a37-4087-84ea-75d72dd830be.jpg
Guldlagkage med rysteribs,https://www.arla.dk/opskrifter/guldlagkage-med-rysteribs/,Dessert,60,False,72,https://images.arla.com/recordid/12CD62A6-EF7E-42C6-A9E86C541FF5B713/guldlagkage-med-rysteribs.jpg
Tortillapizza,https://www.arla.dk/opskrifter/tortillapizza/,Hovedret,30,False,82,https://images.arla.com/recordid/238fd181e75c4f08be75abd7007cd003/tortillapizza.jpg
Cacio e pepe,https://www.arla.dk/opskrifter/cacio-e-pepe/,Hovedret,25,False,80,https://images.arla.com/recordid/8246EF4E-3EFF-4CF4-939337C5315132A3/cacio-e-pepe.jpg
Pastafad med oksekød,https://www.arla.dk/opskrifter/pastafad-med-oksekod/,Hovedret,45,False,70,https://images.arla.com/recordid/E68D65D6-43A8-451E-862CC88500540A7B/pastafad-med-oksekod.jpg
Tærte med tun,https://www.arla.dk/opskrifter/tarte-med-tun/,Hovedret,60,False,76,https://cdn-rdb.arla.com/Files/arla-dk/1970563335/00848c9f-4a15-4ea7-880e-5460d0efbaa6.jpg
Bacon i ovn,https://www.arla.dk/opskrifter/bacon-i-ovn/,Unknown,20,False,30,https://images.arla.com/recordid/0CC0EAE0-EBDC-4B35-AB28D29C1C1E7EFA/bacon-i-ovn.jpg
Wraps med laks og flødeost,https://www.arla.dk/opskrifter/wraps-med-laks-og-flodeost/,Frokost,10,False,86,https://cdn-rdb.arla.com/Files/arla-dk/4110415746/1429e618-07dd-4913-a064-b5023213efa3.jpg
Sliders med pulled chicken,https://www.arla.dk/opskrifter/sliders-med-pulled-chicken/,Hovedret,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/3121418907/801a388b-8044-4813-8b05-bbef3c12be26.jpg
Hjemmelavet paneer,https://www.arla.dk/opskrifter/hjemmelavet-paneer/,Tilbehoer,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/2602881110/072ec4f3-5d47-436e-8ac9-3140883a56be.jpg
Gulerodskage med dadler og skyr-frosting,https://www.arla.dk/opskrifter/gulerodskage-med-dadler-og-skyr-frosting/,Unknown,45,True,80,https://cdn-rdb.arla.com/Files/arla-dk/736853434/3ab559cd-48c9-4908-bd18-9d170ef19d77.jpg
Kartoffelsuppe,https://www.arla.dk/opskrifter/kartoffelsuppe/,Hovedret,35,True,74,https://images.arla.com/recordid/AC199270-0C68-475B-8013AEF19CEB4212/kartoffelsuppe.jpg
Bao buns med chilistegte svampe,https://www.arla.dk/opskrifter/bao-buns-med-chilistegte-svampe/,Hovedret,25,False,100,https://cdn-rdb.arla.com/Files/arla-dk/1431649359/aecc35e5-a2aa-4606-a82b-6e444459a85c.jpg
Kylling og grøntsager,https://www.arla.dk/opskrifter/kylling-og-grontsager/,Hovedret,30,False,74,https://images.arla.com/recordid/fe52c2e46f584574a766ab2500803e4e/kylling-og-grontsager.jpg
Grillet fennikel med smør revet ost og ristede nødder,https://www.arla.dk/opskrifter/grillet-fennikel-med-smor-revet-ost-og-ristede-nodder/,Tilbehoer,0,False,76,https://cdn-rdb.arla.com/Files/arla-dk/1749793328/16641b79-acda-40a0-9883-335cbc15421c.jpg
Hønsefrikassé med med blomkål og ærter,https://www.arla.dk/opskrifter/honsefrikasse-med-korvel-og-arter/,Hovedret,60,False,74,https://images.arla.com/recordid/2E2E6A6F-CBB6-455F-B930731DAB0FC31D/honsefrikasse-med-korvel-og-arter.jpg
Marinerede oksebøffer,https://www.arla.dk/opskrifter/marinerede-okseboffer/,Unknown,60,False,100,https://images.arla.com/recordid/450be34905934425a3d8abad0090d5ba/marinerede-okseboffer.jpg
Pommes Anna,https://www.arla.dk/opskrifter/pommes-anna/,Tilbehoer,60,False,92,https://images.arla.com/recordid/4e54dacae5984bae9af4ac4600b84c81/pommes-anna.jpg
Tempura,https://www.arla.dk/opskrifter/tempura/,Unknown,30,False,100,https://images.arla.com/recordid/fa9f54195a784d059627aa3300b6dd74/tempura.jpg
Tomatsauce med 3 slags tomat,https://www.arla.dk/opskrifter/tomatsauce-med-3-slags-tomat/,Hovedret,30,False,62,https://images.arla.com/recordid/6769f25efc334123a136abc900bcebaa/tomatsauce-med-3-slags-tomat.jpg
Svampesauce,https://www.arla.dk/opskrifter/svampesauce/,Tilbehoer,15,False,88,https://images.arla.com/recordid/2c777ddf490c4b0bb45da6ea000e4679/svampesauce.jpg
Spinatpandekager med røget laks,https://www.arla.dk/opskrifter/spinatpandekager-med-roget-laks/,Hovedret,45,False,80,https://images.arla.com/recordid/9B3926B2-E652-478C-867B8858A662F40B/spinatpandekager-med-roget-laks.jpg
Sprøde kartoffelpizzaer,https://www.arla.dk/opskrifter/sprode-kartoffelpizzaer/,Hovedret,60,False,68,https://cdn-rdb.arla.com/Files/arla-dk/2946446699/23867449-8c70-43c4-b2ec-80fbab441dd8.jpg
Hvidløgsflutes,https://www.arla.dk/opskrifter/hvidlogsflutes/,Tilbehoer,60,False,92,https://cdn-rdb.arla.com/Files/arla-dk/2643025535/7cecc866-dd47-4f33-8149-a7c25cd4babb.jpg
Sandwichbrød,https://www.arla.dk/opskrifter/sandwichbrod/,Mellemmaaltid,60,True,96,https://images.arla.com/recordid/0B83DC76-5E59-4F2F-858331AA94AE5B55/sandwichbrod.jpg
Tøm-køleskabet-pastasauce,https://www.arla.dk/opskrifter/tom-koleskabet-pastasauce/,Hovedret,30,False,92,https://images.arla.com/recordid/eb338d2058be40be923cac4000ee8af6/tom-koleskabet-pastasauce.jpg
Jordbærispinde,https://www.arla.dk/opskrifter/jordbarispinde/,Unknown,60,False,88,https://cdn-rdb.arla.com/Files/arla-dk/1863007983/5632079d-f60c-4b30-b6fa-ec9e09865424.jpg
Krabbekløer med aioli-flødeskum,https://www.arla.dk/opskrifter/krabbekloer-med-aioli-flodeskum/,Forret,45,False,88,https://cdn-rdb.arla.com/Files/arla-dk/1860151444/d46f40b5-fa92-4dab-8bdb-90035c2fee9f.jpg
Mandelkage,https://www.arla.dk/opskrifter/mandelkage/,Dessert,60,True,72,https://cdn-rdb.arla.com/Files/arla-dk/2885766088/4f293e62-91ce-4d9a-815c-2cacb22ee6b1.jpg
Påskekage,https://www.arla.dk/opskrifter/paskekage/,Dessert,60,False,86,https://cdn-rdb.arla.com/Files/arla-dk/1294235586/72402d5b-ecf5-4bda-a583-392895ae720e.jpg
Majskolber med koriandersmør,https://www.arla.dk/opskrifter/majskolber-med-koriandersmor/,Tilbehoer,45,False,64,https://cdn-rdb.arla.com/Files/arla-dk/2419874379/c56cc8b4-448a-427b-9e0a-6fd6362a7f57.jpg
Citronis,https://www.arla.dk/opskrifter/citronis/,Dessert,60,False,72,https://images.arla.com/recordid/18fe74bde2444fabb34ca738010bb792/citronis.jpg
Æbletærte med kanel,https://www.arla.dk/opskrifter/abletarte-med-kanel/,Dessert,60,False,82,https://images.arla.com/recordid/0902b1ed5dc74f1a895ea7a900908ebb/abletarte-med-kanel.jpg
